salary_import
129999.5
90000.0
90000.0
90000.0
90000.0
172250.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
57999.5
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
64999.5
90000.0
90000.0
130000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
67499.5
90000.0
90000.0
90000.0
115000.0
90000.0
90000.0
90000.0
90000.0
75000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
80000.0
90000.0
102500.0
90000.0
90000.0
90000.0
90000.0
90000.0
104728.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
70000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
218400.0
90000.0
90000.0
90000.0
129999.5
90000.0
100000.0
90000.0
165000.0
90000.0
90000.0
90000.0
140000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
133700.0
90000.0
90000.0
90000.0
90000.0
90000.0
140000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
130000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
219440.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
165000.0
90000.0
90000.0
110000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
110000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
110000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
94942.5
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
97500.0
90000.0
90000.0
90000.0
90000.0
94999.5
76146.5
90000.0
90000.0
90000.0
139999.5
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
64999.5
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
120000.0
90000.0
90000.0
90000.0
79040.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
25000.0
75000.0
100000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
109421.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
124551.5
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
139999.5
182000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
94942.5
90000.0
90000.0
110000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
72500.0
90000.0
90000.0
90000.0
90000.0
90000.0
23400000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
104999.5
192660.0
90000.0
124551.5
90000.0
90000.0
67499.5
90000.0
90000.0
113620.0
90000.0
90000.0
90000.0
90000.0
217360.0
90000.0
90000.0
90000.0
120000.0
90000.0
90000.0
90000.0
13000.0
114999.5
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
57999.5
90000.0
90000.0
119999.5
90000.0
90000.0
82842.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
130000.0
110000.0
90000.0
90000.0
208000.0
243100.0
120000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
159068.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
130000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
99999.5
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
130000.0
90000.0
90000.0
90000.0
90000.0
103754.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
120000.0
90000.0
120000.0
90000.0
90000.0
79000.0
90000.0
72500.0
221000.0
90000.0
90000.0
90000.0
90000.0
221000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
139999.5
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
85000.0
208000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
113620.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
140000.0
90000.0
90000.0
90000.0
99999.5
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
150000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
130000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
75000.0
90000.0
90000.0
90000.0
130000.0
90000.0
195520.0
90000.0
90000.0
90000.0
115045.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
12000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
57499.5
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
132600.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
105000.0
90000.0
90000.0
90000.0
90000.0
72500.0
90000.0
64999.5
90000.0
100000.0
90000.0
70000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
57499.5
90000.0
90000.0
124900.0
90000.0
90000.0
90000.0
144248.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
120000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
109421.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
72500.0
90000.0
90000.0
90000.0
221000.0
139999.5
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
108670.12000000001
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
99999.5
90000.0
90000.0
90000.0
135000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
145000.0
90000.0
90000.0
90000.0
90000.0
218400.0
90000.0
90000.0
90000.0
140000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
219440.0
90000.0
90000.0
90000.0
130000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
120000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
234000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
125000.0
130000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
133700.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
1080000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
1080000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
113620.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
104728.0
90000.0
90000.0
90000.0
90000.0
90000.0
1080000.0
90000.0
94942.5
90000.0
90000.0
90000.0
90000.0
90000.0
261300.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
90000.0
